# n, <n|PHOT>
0.000000 0.999834
1.000000 0.001507
2.000000 -0.016998
3.000000 -0.000146
4.000000 0.005737
5.000000 -0.000009
6.000000 -0.002447
7.000000 0.000034
8.000000 0.001056
9.000000 -0.000005
