# n, <n|PHOT>
0.000000 0.993910
1.000000 -0.004223
2.000000 0.108140
3.000000 0.000117
4.000000 0.020128
5.000000 0.000024
6.000000 0.004705
7.000000 -0.000046
8.000000 0.001464
9.000000 0.000077
