# n, <n|PHOT>
0.000000 0.995410
1.000000 0.000201
2.000000 0.094628
3.000000 0.000137
4.000000 0.014076
5.000000 0.000027
6.000000 0.002487
7.000000 0.000011
8.000000 0.000609
9.000000 -0.000003
