# n, <n|PHOT>
0.000000 0.997801
1.000000 -0.000437
2.000000 0.065872
3.000000 -0.000309
4.000000 0.007218
5.000000 0.000049
6.000000 0.001062
7.000000 -0.000051
8.000000 0.000189
9.000000 0.000075
