# n, <n|PHOT>
0.000000 0.999950
1.000000 0.000072
2.000000 -0.009569
3.000000 0.000091
4.000000 0.002588
5.000000 0.000013
6.000000 -0.000803
7.000000 -0.000061
8.000000 0.000139
9.000000 0.000062
