# n, <n|PHOT>
0.000000 0.999760
1.000000 0.001022
2.000000 0.021861
3.000000 0.000044
4.000000 0.000728
5.000000 -0.000046
6.000000 0.000119
7.000000 -0.000021
8.000000 -0.000042
9.000000 0.000041
