# n, <n|PHOT>
0.000000 0.993646
1.000000 0.000395
2.000000 0.110703
3.000000 0.000239
4.000000 0.019767
5.000000 -0.000090
6.000000 0.004535
7.000000 0.000090
8.000000 0.001137
9.000000 -0.000063
