# n, <n|PHOT>
0.000000 0.990972
1.000000 -0.001301
2.000000 0.129234
3.000000 -0.000865
4.000000 0.033789
5.000000 -0.000466
6.000000 0.010574
7.000000 -0.000128
8.000000 0.003469
9.000000 -0.000045
