# n, <n|PHOT>
0.000000 0.986875
1.000000 -0.001445
2.000000 0.151506
3.000000 -0.000498
4.000000 0.053406
5.000000 -0.000281
6.000000 0.014059
7.000000 -0.000081
8.000000 0.007825
9.000000 0.000008
