# n, <n|PHOT>
0.000000 0.986200
1.000000 -0.000394
2.000000 0.160717
3.000000 -0.000235
4.000000 0.038115
5.000000 0.000090
6.000000 0.010696
7.000000 0.000067
8.000000 0.003332
9.000000 0.000033
