# n, <n|PHOT>
0.000000 0.999195
1.000000 -0.002484
2.000000 0.038826
3.000000 -0.000681
4.000000 0.009637
5.000000 0.000098
6.000000 0.001380
7.000000 -0.000047
8.000000 0.000550
9.000000 0.000011
