# n, <n|PHOT>
0.000000 0.978612
1.000000 -0.004710
2.000000 0.189778
3.000000 -0.001566
4.000000 0.074413
5.000000 -0.000604
6.000000 0.023607
7.000000 -0.000256
8.000000 0.012378
9.000000 -0.000053
