# n, <n|PHOT>
0.000000 0.995545
1.000000 0.016477
2.000000 0.082425
3.000000 0.003281
4.000000 0.041575
5.000000 0.000919
6.000000 -0.001807
7.000000 0.000310
8.000000 0.007878
9.000000 0.000082
