# n, <n|PHOT>
0.000000 0.989584
1.000000 0.003956
2.000000 0.140040
3.000000 0.000967
4.000000 0.031714
5.000000 0.000551
6.000000 0.008858
7.000000 -0.000021
8.000000 0.003054
9.000000 0.000159
