# n, <n|PHOT>
0.000000 0.997112
1.000000 0.000023
2.000000 0.075356
3.000000 -0.000114
4.000000 0.009314
5.000000 0.000003
6.000000 0.001460
7.000000 0.000005
8.000000 0.000248
9.000000 -0.000017
