# n, <n|PHOT>
0.000000 0.985331
1.000000 0.004439
2.000000 0.159237
3.000000 0.001667
4.000000 0.058177
5.000000 0.000701
6.000000 0.016419
7.000000 0.000250
8.000000 0.008750
9.000000 0.000244
