# n, <n|PHOT>
0.000000 0.976807
1.000000 0.003554
2.000000 0.200461
3.000000 0.001858
4.000000 0.068982
5.000000 0.000673
6.000000 0.026794
7.000000 0.000120
8.000000 0.011311
9.000000 0.000068
