# n, <n|PHOT>
0.000000 0.999979
1.000000 0.000414
2.000000 -0.006330
3.000000 -0.000083
4.000000 0.001297
5.000000 0.000094
6.000000 -0.000102
7.000000 -0.000058
8.000000 -0.000270
9.000000 0.000027
