# n, <n|PHOT>
0.000000 0.999999
1.000000 -0.001384
2.000000 -0.000349
3.000000 0.000061
4.000000 0.000314
5.000000 0.000044
6.000000 -0.000225
7.000000 -0.000005
8.000000 0.000096
9.000000 -0.000026
