# n, <n|PHOT>
0.000000 0.999833
1.000000 0.000467
2.000000 -0.017034
3.000000 -0.000072
4.000000 0.005807
5.000000 0.000107
6.000000 -0.002589
7.000000 -0.000060
8.000000 0.001181
9.000000 0.000068
