# n, <n|PHOT>
0.000000 0.996620
1.000000 -0.000740
2.000000 0.081456
3.000000 0.000295
4.000000 0.010424
5.000000 -0.000073
6.000000 0.001829
7.000000 0.000065
8.000000 0.000282
9.000000 -0.000023
