# n, <n|PHOT>
0.000000 0.984367
1.000000 0.010730
2.000000 0.165362
3.000000 0.003475
4.000000 0.057143
5.000000 0.001549
6.000000 0.014658
7.000000 0.000588
8.000000 0.007714
9.000000 0.000324
