# n, <n|PHOT>
0.000000 0.999947
1.000000 -0.000024
2.000000 -0.009904
3.000000 0.000079
4.000000 0.002563
5.000000 -0.000008
6.000000 -0.000707
7.000000 -0.000015
8.000000 0.000041
9.000000 -0.000017
