# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000492
2.000000 0.000089
3.000000 0.000203
4.000000 -0.000069
5.000000 -0.000096
6.000000 0.000009
7.000000 0.000008
8.000000 0.000015
9.000000 0.000010
