# n, <n|PHOT>
0.000000 0.998926
1.000000 -0.000346
2.000000 0.046152
3.000000 0.000058
4.000000 0.003982
5.000000 -0.000014
6.000000 0.000358
7.000000 -0.000011
8.000000 0.000167
9.000000 0.000048
