# n, <n|PHOT>
0.000000 0.991684
1.000000 0.003177
2.000000 0.123853
3.000000 0.000980
4.000000 0.033464
5.000000 0.000294
6.000000 0.008844
7.000000 0.000210
8.000000 0.003209
9.000000 -0.000029
