# n, <n|PHOT>
0.000000 0.999601
1.000000 -0.000384
2.000000 0.028223
3.000000 -0.000063
4.000000 0.001167
5.000000 0.000032
6.000000 0.000140
7.000000 0.000001
8.000000 0.000006
9.000000 -0.000011
