# n, <n|PHOT>
0.000000 0.999734
1.000000 0.000684
2.000000 0.022263
3.000000 -0.000344
4.000000 0.005735
5.000000 0.000047
6.000000 0.001311
7.000000 -0.000094
8.000000 0.000068
9.000000 0.000042
