# n, <n|PHOT>
0.000000 0.999945
1.000000 0.000716
2.000000 0.010469
3.000000 -0.000084
4.000000 0.000125
5.000000 -0.000037
6.000000 0.000103
7.000000 0.000076
8.000000 -0.000083
9.000000 -0.000047
