# n, <n|PHOT>
0.000000 0.977118
1.000000 0.001176
2.000000 0.201461
3.000000 0.000575
4.000000 0.062834
5.000000 0.000281
6.000000 0.023970
7.000000 0.000019
8.000000 0.009989
9.000000 0.000148
