# n, <n|PHOT>
0.000000 0.998913
1.000000 0.002221
2.000000 0.046290
3.000000 0.000026
4.000000 0.004848
5.000000 -0.000092
6.000000 0.000542
7.000000 0.000168
8.000000 0.000197
9.000000 -0.000072
