# n, <n|PHOT>
0.000000 0.998658
1.000000 -0.005165
2.000000 0.042562
3.000000 -0.001586
4.000000 0.027500
5.000000 -0.000054
6.000000 -0.005454
7.000000 -0.000109
8.000000 0.005931
9.000000 -0.000014
