# n, <n|PHOT>
0.000000 0.999074
1.000000 -0.002712
2.000000 -0.038622
3.000000 0.000194
4.000000 0.015453
5.000000 0.000031
6.000000 -0.008289
7.000000 -0.000060
8.000000 0.005010
9.000000 0.000078
