# n, <n|PHOT>
0.000000 0.998679
1.000000 0.047029
2.000000 -0.006988
3.000000 0.001866
4.000000 0.016124
5.000000 0.000189
6.000000 -0.008113
7.000000 -0.000248
8.000000 0.005216
9.000000 0.000196
