# n, <n|PHOT>
0.000000 0.975572
1.000000 0.001663
2.000000 0.205329
3.000000 0.001303
4.000000 0.071542
5.000000 0.000508
6.000000 0.028018
7.000000 0.000304
8.000000 0.011966
9.000000 0.000042
