# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000313
2.000000 -0.000020
3.000000 -0.000083
4.000000 -0.000089
5.000000 0.000029
6.000000 0.000139
7.000000 -0.000055
8.000000 -0.000105
9.000000 0.000076
