# n, <n|PHOT>
0.000000 0.951574
1.000000 -0.000092
2.000000 0.281147
3.000000 0.000213
4.000000 0.111042
5.000000 0.000112
6.000000 0.049107
7.000000 0.000327
8.000000 0.023192
9.000000 0.000102
