# n, <n|PHOT>
0.000000 0.996107
1.000000 0.000327
2.000000 0.087002
3.000000 0.000963
4.000000 0.013814
5.000000 -0.000195
6.000000 0.002943
7.000000 0.000197
8.000000 0.000596
9.000000 -0.000218
