# n, <n|PHOT>
0.000000 0.987483
1.000000 0.004637
2.000000 0.152611
3.000000 0.000979
4.000000 0.037762
5.000000 0.000899
6.000000 0.011065
7.000000 -0.000024
8.000000 0.003589
9.000000 -0.000038
