# n, <n|PHOT>
0.000000 0.993700
1.000000 0.001288
2.000000 0.108853
3.000000 0.000832
4.000000 0.025968
5.000000 0.000065
6.000000 0.005441
7.000000 0.000047
8.000000 0.002008
9.000000 0.000027
