# n, <n|PHOT>
0.000000 0.998785
1.000000 0.000679
2.000000 0.049119
3.000000 -0.000153
4.000000 0.003863
5.000000 0.000040
6.000000 0.000451
7.000000 -0.000118
8.000000 0.000065
9.000000 0.000133
