# n, <n|PHOT>
0.000000 0.999347
1.000000 0.002304
2.000000 0.033754
3.000000 0.000240
4.000000 0.012551
5.000000 -0.000013
6.000000 -0.000624
7.000000 -0.000056
8.000000 0.001588
9.000000 -0.000029
