# n, <n|PHOT>
0.000000 0.999169
1.000000 -0.000660
2.000000 0.040634
3.000000 -0.000063
4.000000 0.003115
5.000000 0.000142
6.000000 0.000358
7.000000 -0.000103
8.000000 0.000046
9.000000 0.000087
