# n, <n|PHOT>
0.000000 0.999949
1.000000 0.000166
2.000000 -0.009620
3.000000 -0.000278
4.000000 0.002679
5.000000 0.000137
6.000000 -0.000833
7.000000 -0.000016
8.000000 0.000125
9.000000 -0.000034
