# n, <n|PHOT>
0.000000 0.978722
1.000000 -0.000217
2.000000 0.195156
3.000000 0.000346
4.000000 0.058812
5.000000 -0.000014
6.000000 0.021435
7.000000 0.000071
8.000000 0.008784
9.000000 0.000066
