# n, <n|PHOT>
0.000000 0.952622
1.000000 0.000786
2.000000 0.275522
3.000000 0.000694
4.000000 0.112749
5.000000 0.000395
6.000000 0.053203
7.000000 0.000113
8.000000 0.027245
9.000000 0.000065
