# n, <n|PHOT>
0.000000 0.954054
1.000000 -0.004024
2.000000 0.268161
3.000000 -0.002366
4.000000 0.116279
5.000000 -0.001573
6.000000 0.055656
7.000000 -0.000970
8.000000 0.028824
9.000000 -0.000638
