# n, <n|PHOT>
0.000000 0.982918
1.000000 0.001786
2.000000 0.175642
3.000000 0.000925
4.000000 0.051560
5.000000 0.000492
6.000000 0.017536
7.000000 0.000199
8.000000 0.006272
9.000000 0.000184
