# n, <n|PHOT>
0.000000 0.958046
1.000000 0.000318
2.000000 0.258441
3.000000 0.000104
4.000000 0.108654
5.000000 0.000096
6.000000 0.050787
7.000000 -0.000146
8.000000 0.025738
9.000000 0.000062
