# n, <n|PHOT>
0.000000 0.999434
1.000000 0.002150
2.000000 0.022869
3.000000 0.000315
4.000000 0.022273
5.000000 0.000445
6.000000 -0.007143
7.000000 -0.000151
8.000000 0.005684
9.000000 0.000121
