# n, <n|PHOT>
0.000000 0.997409
1.000000 0.002978
2.000000 0.069324
3.000000 0.000751
4.000000 0.018500
5.000000 0.000156
6.000000 0.003821
7.000000 0.000177
8.000000 0.001536
9.000000 0.000005
