# n, <n|PHOT>
0.000000 0.977200
1.000000 0.002315
2.000000 0.199948
3.000000 0.001135
4.000000 0.065980
5.000000 0.000332
6.000000 0.024636
7.000000 0.000360
8.000000 0.010045
9.000000 -0.000075
