# n, <n|PHOT>
0.000000 0.996772
1.000000 -0.002766
2.000000 0.077808
3.000000 -0.000989
4.000000 0.018736
5.000000 -0.000397
6.000000 0.005258
7.000000 -0.000159
8.000000 0.001429
9.000000 -0.000056
