# n, <n|PHOT>
0.000000 0.999837
1.000000 -0.001211
2.000000 -0.016857
3.000000 -0.000043
4.000000 0.005620
5.000000 -0.000003
6.000000 -0.002457
7.000000 -0.000024
8.000000 0.001098
9.000000 0.000067
