# n, <n|PHOT>
0.000000 0.968740
1.000000 0.000329
2.000000 0.231033
3.000000 0.000273
4.000000 0.081728
5.000000 -0.000043
6.000000 0.034095
7.000000 0.000135
8.000000 0.015637
9.000000 -0.000093
