# n, <n|PHOT>
0.000000 0.997239
1.000000 -0.007709
2.000000 0.064705
3.000000 -0.001499
4.000000 0.034379
5.000000 -0.000244
6.000000 -0.004058
7.000000 0.000024
8.000000 0.006772
9.000000 -0.000100
