# n, <n|PHOT>
0.000000 0.978102
1.000000 -0.000292
2.000000 0.199168
3.000000 0.000060
4.000000 0.056747
5.000000 0.000019
6.000000 0.019202
7.000000 -0.000030
8.000000 0.007072
9.000000 0.000049
