# n, <n|PHOT>
0.000000 0.999424
1.000000 -0.000249
2.000000 0.033875
3.000000 -0.000101
4.000000 0.001946
5.000000 0.000085
6.000000 0.000129
7.000000 -0.000070
8.000000 -0.000003
9.000000 0.000037
