# n, <n|PHOT>
0.000000 0.998080
1.000000 0.001059
2.000000 0.060385
3.000000 -0.000420
4.000000 0.013227
5.000000 -0.000291
6.000000 0.003459
7.000000 -0.000188
8.000000 0.000813
9.000000 -0.000011
