# n, <n|PHOT>
0.000000 0.998993
1.000000 -0.001939
2.000000 -0.040193
3.000000 0.000382
4.000000 0.016098
5.000000 -0.000198
6.000000 -0.008849
7.000000 0.000034
8.000000 0.005493
9.000000 0.000019
