# n, <n|PHOT>
0.000000 0.965376
1.000000 -0.001946
2.000000 0.238938
3.000000 -0.001757
4.000000 0.093735
5.000000 -0.000879
6.000000 0.040707
7.000000 -0.000645
8.000000 0.019199
9.000000 -0.000270
