# n, <n|PHOT>
0.000000 0.966068
1.000000 0.001018
2.000000 0.239699
3.000000 0.000211
4.000000 0.086828
5.000000 0.000046
6.000000 0.036687
7.000000 0.000222
8.000000 0.016746
9.000000 -0.000036
