# n, <n|PHOT>
0.000000 0.999999
1.000000 -0.000918
2.000000 -0.000160
3.000000 0.000040
4.000000 -0.000000
5.000000 -0.000125
6.000000 0.000088
7.000000 0.000110
8.000000 -0.000100
9.000000 -0.000020
