# n, <n|PHOT>
0.000000 0.999838
1.000000 -0.001486
2.000000 -0.016800
3.000000 -0.000024
4.000000 0.005700
5.000000 0.000056
6.000000 -0.002439
7.000000 0.000006
8.000000 0.001058
9.000000 -0.000030
